Full Name,Weight,Date,Location,Division,Sex,Class,Equipment,Lift,Record Type,Record Name
Standard,75,,,T14-15DT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Standard,42.5,,,T14-15DT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Lily Dunmall,97.5,09/03/2025,East Coast,T14-15DT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Lily Dunmall,187.5,09/03/2025,East Coast,T14-15DT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Standard,72.5,,,T14-15DT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Standard,42.5,,,T14-15DT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,75,,,T14-15DT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Standard,180,,,T14-15DT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Standard,80,,,T14-15DT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Standard,45,,,T14-15DT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Standard,82.5,,,T14-15DT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Standard,200,,,T14-15DT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Standard,82.5,,,T14-15DT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Standard,47.5,,,T14-15DT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Standard,87.5,,,T14-15DT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Standard,207.5,,,T14-15DT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Standard,85,,,T14-15DT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Standard,50,,,T14-15DT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Standard,90,,,T14-15DT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Standard,217.5,,,T14-15DT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,92.5,,,T14-15DT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Standard,52.5,,,T14-15DT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Standard,97.5,,,T14-15DT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,232.5,,,T14-15DT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,112.5,,,T14-15DT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,60,,,T14-15DT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,130,,,T14-15DT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,297.5,,,T14-15DT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,115,,,T14-15DT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,62.5,,,T14-15DT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,132.5,,,T14-15DT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,305,,,T14-15DT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,117.5,,,T14-15DT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,62.5,,,T14-15DT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,135,,,T14-15DT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,312.5,,,T14-15DT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,55,,,T16-17DT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,32.5,,,T16-17DT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,57.5,,,T16-17DT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,135,,,T16-17DT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,67.5,,,T16-17DT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,40,,,T16-17DT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,70,,,T16-17DT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,167.5,,,T16-17DT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,67.5,,,T16-17DT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,40,,,T16-17DT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,70,,,T16-17DT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,170,,,T16-17DT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Rubee Whittaker,90,13/04/2025,South Midlands,T16-17DT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Rubee Whittaker,50,13/04/2025,South Midlands,T16-17DT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Rubee Whittaker,140,13/04/2025,South Midlands,T16-17DT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Rubee Whittaker,280,13/04/2025,South Midlands,T16-17DT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Standard,82.5,,,T16-17DT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Standard,47.5,,,T16-17DT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,87.5,,,T16-17DT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Standard,210,,,T16-17DT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Standard,92.5,,,T16-17DT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Standard,55,,,T16-17DT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Standard,97.5,,,T16-17DT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Standard,235,,,T16-17DT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Standard,95,,,T16-17DT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Standard,55,,,T16-17DT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Standard,100,,,T16-17DT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Standard,242.5,,,T16-17DT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Standard,100,,,T16-17DT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Standard,57.5,,,T16-17DT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Standard,105,,,T16-17DT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Standard,255,,,T16-17DT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,107.5,,,T16-17DT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Standard,62.5,,,T16-17DT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Standard,112.5,,,T16-17DT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,272.5,,,T16-17DT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,122.5,,,T16-17DT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,67.5,,,T16-17DT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,142.5,,,T16-17DT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,330,,,T16-17DT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,125,,,T16-17DT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,67.5,,,T16-17DT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,147.5,,,T16-17DT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,337.5,,,T16-17DT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,130,,,T16-17DT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,70,,,T16-17DT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,150,,,T16-17DT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,345,,,T16-17DT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,60,,,T18-19DT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,32.5,,,T18-19DT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,67.5,,,T18-19DT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,157.5,,,T18-19DT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,75,,,T18-19DT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,40,,,T18-19DT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,82.5,,,T18-19DT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,195,,,T18-19DT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,77.5,,,T18-19DT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,40,,,T18-19DT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,85,,,T18-19DT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,200,,,T18-19DT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Ruby Harrison,90,06/04/2025,South Mids,T18-19DT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Ruby Harrison,46,06/04/2025,South Mids,T18-19DT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Ruby Harrison,110,06/04/2025,South Mids,T18-19DT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Ruby Harrison,246,06/04/2025,South Mids,T18-19DT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Standard,95,,,T18-19DT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Standard,50,,,T18-19DT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,105,,,T18-19DT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Standard,245,,,T18-19DT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Zoe Thomas,117.5,18/08/2024,South West,T18-19DT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Standard,60,,,T18-19DT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Zoe Thomas,145,18/08/2024,South West,T18-19DT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Zoe Thomas,312.5,18/08/2024,South West,T18-19DT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Standard,107.5,,,T18-19DT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Standard,57.5,,,T18-19DT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Standard,120,,,T18-19DT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Standard,282.5,,,T18-19DT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Davina Foh-Amoaning,115.5,05/05/2024,Nottingham,T18-19DT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Davina Foh-Amoaning,60.5,05/05/2024,Nottingham,T18-19DT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Davina Foh-Amoaning,132.5,05/05/2024,Nottingham,T18-19DT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Davina Foh-Amoaning,308.5,05/05/2024,Nottingham,T18-19DT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,122.5,,,T18-19DT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Tamzin Ord,71.5,05/05/2024,Nottingham,T18-19DT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Tamzin Ord,135.5,05/05/2024,Nottingham,T18-19DT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,320,,,T18-19DT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,137.5,,,T18-19DT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,75,,,T18-19DT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,157.5,,,T18-19DT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,365,,,T18-19DT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,140,,,T18-19DT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,75,,,T18-19DT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,162.5,,,T18-19DT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,375,,,T18-19DT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,142.5,,,T18-19DT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,77.5,,,T18-19DT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,165,,,T18-19DT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,382.5,,,T18-19DT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,72.5,,,JuniorDT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,37.5,,,JuniorDT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,80,,,JuniorDT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,185,,,JuniorDT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,87.5,,,JuniorDT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,47.5,,,JuniorDT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,97.5,,,JuniorDT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,227.5,,,JuniorDT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,90,,,JuniorDT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,47.5,,,JuniorDT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,100,,,JuniorDT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,235,,,JuniorDT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Kelise Harrington,122.5,05/05/2024,Nottingham,JuniorDT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Kelise Harrington,62.5,05/05/2024,Nottingham,JuniorDT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Kelise Harrington,140,05/05/2024,Nottingham,JuniorDT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Kelise Harrington,325,05/05/2024,Nottingham,JuniorDT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Alexandra Weyer,117.5,09/03/2025,East Coast,JuniorDT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Alexandra Weyer,58,09/03/2025,East Coast,JuniorDT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,122.5,,,JuniorDT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Alexandra Weyer,288,09/03/2025,East Coast,JuniorDT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Standard,122.5,,,JuniorDT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Abigail Gosling,67.5,16/02/2025,Nottingham,JuniorDT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Juliette Appleby,140,28/07/2024,East Coast,JuniorDT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Standard,317.5,,,JuniorDT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Standard,127.5,,,JuniorDT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Standard,67.5,,,JuniorDT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Standard,140,,,JuniorDT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Standard,330,,,JuniorDT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Alisha Slater,135.5,12/01/2025,North East,JuniorDT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Standard,72.5,,,JuniorDT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Alisha Slater,152.5,12/01/2025,North East,JuniorDT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Standard,352.5,,,JuniorDT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,142.5,,,JuniorDT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Tamzin Ord,75.5,16/02/2025,Nottingham,JuniorDT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Standard,157.5,,,JuniorDT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,375,,,JuniorDT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,150,,,JuniorDT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,82.5,,,JuniorDT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,175,,,JuniorDT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,405,,,JuniorDT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,155,,,JuniorDT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,85,,,JuniorDT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,180,,,JuniorDT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,415,,,JuniorDT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,157.5,,,JuniorDT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,85,,,JuniorDT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,185,,,JuniorDT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,425,,,JuniorDT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,85,,,OpenDT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,45,,,OpenDT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,92.5,,,OpenDT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,217.5,,,OpenDT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,102.5,,,OpenDT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,55,,,OpenDT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,112.5,,,OpenDT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,267.5,,,OpenDT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,105,,,OpenDT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,55,,,OpenDT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,117.5,,,OpenDT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,275,,,OpenDT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Phoebe Callison,120,07/12/2024,Nottingham,OpenDT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Standard,62.5,,,OpenDT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Standard,130,,,OpenDT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Standard,305,,,OpenDT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Siobhan Read,150,04/05/2025,North West,OpenDT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Siobhan Read,92.5,04/05/2025,North West,OpenDT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Siobhan Read,180,04/05/2025,North West,OpenDT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Siobhan Read,422.5,04/05/2025,North West,OpenDT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Lizzie Pipe,150,04/05/2025,North West,OpenDT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Lizzie Pipe,87.5,04/05/2025,North West,OpenDT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Lizzie Pipe,177.5,04/05/2025,North West,OpenDT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Lizzie Pipe,415,04/05/2025,North West,OpenDT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Jogint? Gudaitien?,160,09/03/2025,East Coast,OpenDT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Jogint? Gudaitien?,85,09/03/2025,East Coast,OpenDT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Jogint? Gudaitien?,190,09/03/2025,East Coast,OpenDT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Jogint? Gudaitien?,435,09/03/2025,East Coast,OpenDT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Standard,157.5,,,OpenDT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Amelia Maycock,87.5,27/04/2025,East Midlands,OpenDT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Amelia Maycock,183,27/04/2025,East Midlands,OpenDT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Standard,412.5,,,OpenDT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,167.5,,,OpenDT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Standard,90,,,OpenDT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Standard,185,,,OpenDT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,440,,,OpenDT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,167.5,,,OpenDT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,90,,,OpenDT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,195,,,OpenDT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,450,,,OpenDT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,172.5,,,OpenDT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,92.5,,,OpenDT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,200,,,OpenDT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,460,,,OpenDT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,175,,,OpenDT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,95,,,OpenDT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,202.5,,,OpenDT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,470,,,OpenDT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,75,,,M40-49DT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,40,,,M40-49DT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,82.5,,,M40-49DT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,192.5,,,M40-49DT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,90,,,M40-49DT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,47.5,,,M40-49DT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,100,,,M40-49DT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,235,,,M40-49DT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,92.5,,,M40-49DT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,50,,,M40-49DT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,102.5,,,M40-49DT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,242.5,,,M40-49DT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Standard,102.5,,,M40-49DT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Standard,55,,,M40-49DT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Standard,112.5,,,M40-49DT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Standard,267.5,,,M40-49DT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Standard,112.5,,,M40-49DT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Standard,60,,,M40-49DT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,125,,,M40-49DT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Standard,295,,,M40-49DT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Standard,125,,,M40-49DT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Standard,67.5,,,M40-49DT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Katy Smeathers,155,11/05/2025,Nottingham,M40-49DT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Katy Smeathers,340,11/05/2025,Nottingham,M40-49DT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
Standard,130,,,M40-49DT,F,75,Sleeves,S,Full Power,DT 75kg Raw
Standard,70,,,M40-49DT,F,75,Sleeves,B,Full Power,DT 75kg Raw
Standard,145,,,M40-49DT,F,75,Sleeves,D,Full Power,DT 75kg Raw
Standard,340,,,M40-49DT,F,75,Sleeves,Total,Full Power,DT 75kg Raw
Standard,140,,,M40-49DT,F,82.5,Sleeves,S,Full Power,DT 82.5kg Raw
Standard,72.5,,,M40-49DT,F,82.5,Sleeves,B,Full Power,DT 82.5kg Raw
Standard,152.5,,,M40-49DT,F,82.5,Sleeves,D,Full Power,DT 82.5kg Raw
Standard,362.5,,,M40-49DT,F,82.5,Sleeves,Total,Full Power,DT 82.5kg Raw
Standard,147.5,,,M40-49DT,F,90,Sleeves,S,Full Power,DT 90kg Raw
Standard,77.5,,,M40-49DT,F,90,Sleeves,B,Full Power,DT 90kg Raw
Standard,162.5,,,M40-49DT,F,90,Sleeves,D,Full Power,DT 90kg Raw
Standard,385,,,M40-49DT,F,90,Sleeves,Total,Full Power,DT 90kg Raw
Standard,150,,,M40-49DT,F,100,Sleeves,S,Full Power,DT 100kg Raw
Standard,82.5,,,M40-49DT,F,100,Sleeves,B,Full Power,DT 100kg Raw
Standard,175,,,M40-49DT,F,100,Sleeves,D,Full Power,DT 100kg Raw
Standard,405,,,M40-49DT,F,100,Sleeves,Total,Full Power,DT 100kg Raw
Standard,155,,,M40-49DT,F,110,Sleeves,S,Full Power,DT 110kg Raw
Standard,85,,,M40-49DT,F,110,Sleeves,B,Full Power,DT 110kg Raw
Standard,180,,,M40-49DT,F,110,Sleeves,D,Full Power,DT 110kg Raw
Standard,415,,,M40-49DT,F,110,Sleeves,Total,Full Power,DT 110kg Raw
Standard,157.5,,,M40-49DT,F,110+,Sleeves,S,Full Power,DT 110+kg Raw
Standard,85,,,M40-49DT,F,110+,Sleeves,B,Full Power,DT 110+kg Raw
Standard,185,,,M40-49DT,F,110+,Sleeves,D,Full Power,DT 110+kg Raw
Standard,425,,,M40-49DT,F,110+,Sleeves,Total,Full Power,DT 110+kg Raw
Standard,72.5,,,M50-59DT,F,44,Sleeves,S,Full Power,DT 44kg Raw
Standard,42.5,,,M50-59DT,F,44,Sleeves,B,Full Power,DT 44kg Raw
Standard,77.5,,,M50-59DT,F,44,Sleeves,D,Full Power,DT 44kg Raw
Standard,185,,,M50-59DT,F,44,Sleeves,Total,Full Power,DT 44kg Raw
Standard,90,,,M50-59DT,F,48,Sleeves,S,Full Power,DT 48kg Raw
Standard,52.5,,,M50-59DT,F,48,Sleeves,B,Full Power,DT 48kg Raw
Standard,92.5,,,M50-59DT,F,48,Sleeves,D,Full Power,DT 48kg Raw
Standard,225,,,M50-59DT,F,48,Sleeves,Total,Full Power,DT 48kg Raw
Standard,92.5,,,M50-59DT,F,52,Sleeves,S,Full Power,DT 52kg Raw
Standard,52.5,,,M50-59DT,F,52,Sleeves,B,Full Power,DT 52kg Raw
Standard,97.5,,,M50-59DT,F,52,Sleeves,D,Full Power,DT 52kg Raw
Standard,232.5,,,M50-59DT,F,52,Sleeves,Total,Full Power,DT 52kg Raw
Standard,100,,,M50-59DT,F,56,Sleeves,S,Full Power,DT 56kg Raw
Standard,57.5,,,M50-59DT,F,56,Sleeves,B,Full Power,DT 56kg Raw
Standard,105,,,M50-59DT,F,56,Sleeves,D,Full Power,DT 56kg Raw
Standard,255,,,M50-59DT,F,56,Sleeves,Total,Full Power,DT 56kg Raw
Standard,112.5,,,M50-59DT,F,60,Sleeves,S,Full Power,DT 60kg Raw
Standard,65,,,M50-59DT,F,60,Sleeves,B,Full Power,DT 60kg Raw
Standard,117.5,,,M50-59DT,F,60,Sleeves,D,Full Power,DT 60kg Raw
Standard,282.5,,,M50-59DT,F,60,Sleeves,Total,Full Power,DT 60kg Raw
Standard,122.5,,,M50-59DT,F,67.5,Sleeves,S,Full Power,DT 67.5kg Raw
Standard,72.5,,,M50-59DT,F,67.5,Sleeves,B,Full Power,DT 67.5kg Raw
Standard,130,,,M50-59DT,F,67.5,Sleeves,D,Full Power,DT 67.5kg Raw
Standard,312.5,,,M50-59DT,F,67.5,Sleeves,Total,Full Power,DT 67.5kg Raw
